ID,Business_Sourced
FIN1010021,0.28329044125011155
FIN1010022,0.30900347507283976
FIN1010023,0.28051252619994715
FIN1010024,0.3821862065679501
FIN1010025,0.48461538182186903
FIN1010026,0.3596773051109268
FIN1010027,0.39207236099052756
FIN1010028,0.29256990003551697
FIN1010029,0.3920689875364689
FIN1010030,0.3840805998661368
FIN1010031,0.3826409912455198
FIN1010032,0.40942124627756127
FIN1010033,0.37515985486746406
FIN1010034,0.356262326474208
FIN1010035,0.2580120834102693
FIN1010036,0.35203998605880527
FIN1010037,0.3510563530091195
FIN1010038,0.06223699572086323
FIN1010039,0.4359943068016189
FIN1010040,0.10254475508026788
FIN1010041,0.41226720821703833
FIN1010042,0.28100646031819143
FIN1010043,0.314772984763493
FIN1010044,0.42336977900948153
FIN1010045,0.312768375832477
FIN1010046,0.400302759760936
FIN1010047,0.3407619968856795
FIN1010048,0.33956628710819753
FIN1010049,0.29068012398538207
FIN1010050,0.410381005619476
FIN1010051,0.38276427087124415
FIN1010052,0.3230961679346873
FIN1010053,0.41225921921606634
FIN1010054,0.3436509691609452
FIN1010055,0.4550728401030117
FIN1010056,0.36107185154063937
FIN1010057,0.45212820139982185
FIN1010058,0.3497444401501974
FIN1010059,0.4362214098429588
FIN1010060,0.4283338553705817
FIN1010061,0.3005962192418673
FIN1010062,0.3232542633323061
FIN1010063,0.3782958380782341
FIN1010064,0.26132935730835805
FIN1010065,0.30413931340676903
FIN1010066,0.3875175277256031
FIN1010067,0.5021647631869006
FIN1010068,0.3517280811377773
FIN1010069,0.24690145285409854
FIN1010070,0.32455877661772664
FIN1010071,0.6198862980605884
FIN1010072,0.3435427143574333
FIN1010073,0.350199152466874
FIN1010074,0.31751172595043664
FIN1010075,0.3559345897514813
FIN1010076,0.4240882511256209
FIN1010077,0.5410056445236711
FIN1010078,0.4846675257935929
FIN1010079,0.5281434752868635
FIN1010080,0.5591511894264496
FIN1010081,0.2907278552851436
FIN1010082,0.23871297026523275
FIN1010083,0.42833252505467667
FIN1010084,0.561160384616586
FIN1010085,0.42402655788527754
FIN1010086,0.28100646031819143
FIN1010087,0.35269398928603574
FIN1010088,0.32375104486884615
FIN1010089,0.3078145244881396
FIN1010090,0.3501702391086249
FIN1010091,0.2968336246786968
FIN1010092,0.31646802051544115
FIN1010093,0.37879648988649095
FIN1010094,0.2938897737635975
FIN1010095,0.29907624136152305
FIN1010096,0.3818064888641125
FIN1010097,0.4100176487255303
FIN1010098,0.3054757805929243
FIN1010099,0.4017400228552767
FIN1010100,0.3693817551551951
FIN1010101,0.4257992738176397
FIN1010102,0.39860835559513086
FIN1010103,0.07667295279356164
FIN1010104,0.09207847686685831
FIN1010105,0.6394778407114605
FIN1010106,0.13283918804290212
FIN1010107,0.5564174350859497
FIN1010108,0.07586492356882282
FIN1010109,0.26936961187409675
FIN1010110,0.5776672067778819
FIN1010111,0.25806065062179395
FIN1010112,0.25806065062179395
FIN1010113,0.23369643073670424
FIN1010114,0.4031585159322243
FIN1010115,0.33516053272499496
FIN1010116,0.3623619343358976
FIN1010117,0.40603455951907874
FIN1010118,0.2856114999273906
FIN1010119,0.07085285422218197
FIN1010120,0.34742762228168217
FIN1010121,0.38285826139847356
FIN1010122,0.33239189794903184
FIN1010123,0.4582763408738569
FIN1010124,0.2572020980875039
FIN1010125,0.3693572945954736
FIN1010126,0.3036126655249411
FIN1010127,0.3332945684588786
FIN1010128,0.3332945684588786
FIN1010129,0.40644444435400723
FIN1010130,0.3545685949398577
FIN1010131,0.32014826264853874
FIN1010132,0.3904948064802037
FIN1010133,0.32995969307706496
FIN1010134,0.40261346161172396
FIN1010135,0.40261346161172396
FIN1010136,0.4629612445152965
FIN1010137,0.4370182432525087
FIN1010138,0.30694184465851615
FIN1010139,0.586533262860389
FIN1010140,0.44553940548007037
FIN1010141,0.4181451857825611
FIN1010142,0.3294066030846732
FIN1010143,0.34221643086854203
FIN1010144,0.29107995884501414
FIN1010145,0.3834522099073033
FIN1010146,0.06708273628097426
FIN1010147,0.05017174767519892
FIN1010148,0.3373532409351471
FIN1010149,0.3180053422822749
FIN1010150,0.31494711512681733
FIN1010151,0.3172673871393418
FIN1010152,0.3172673871393418
FIN1010153,0.32046900779067083
FIN1010154,0.36379366188385936
FIN1010155,0.39420911860323626
FIN1010156,0.31851593742021955
FIN1010157,0.20898424851131445
FIN1010158,0.29125271741311104
FIN1010159,0.07284788212075474
FIN1010160,0.07967639312567108
FIN1010161,0.07056156698684882
FIN1010162,0.2991585414051389
FIN1010163,0.07377463446077284
FIN1010164,0.35324380140961603
FIN1010165,0.42687359836829364
FIN1010166,0.38285826139847356
FIN1010167,0.39318911181856153
FIN1010168,0.2868691834710295
FIN1010169,0.2865192314096681
FIN1010170,0.316366780137522
FIN1010171,0.4540497860210167
FIN1010172,0.3698590669518409
FIN1010173,0.3931040881670113
FIN1010174,0.4142522681417763
FIN1010175,0.3115964622870716
FIN1010176,0.404380734090545
FIN1010177,0.27097400766057794
FIN1010178,0.36754799875894656
FIN1010179,0.42567083865133026
FIN1010180,0.378220040664646
FIN1010181,0.39951371648398337
FIN1010182,0.41861880772800497
FIN1010183,0.4354671135504415
FIN1010184,0.36916380716857927
FIN1010185,0.44825444516133556
FIN1010186,0.36533843971927527
FIN1010187,0.46151001367447153
FIN1010188,0.39410077380889497
FIN1010189,0.28799780353118765
FIN1010190,0.41008745011296727
FIN1010191,0.3542427753572139
FIN1010192,0.28375540113385095
FIN1010193,0.4091666671205704
FIN1010194,0.4759085287705074
FIN1010195,0.3294444465663519
FIN1010196,0.3787698407557298
FIN1010197,0.39715041718425703
FIN1010198,0.39919278828597254
FIN1010199,0.3163547941258889
FIN1010200,0.3323033607237917
FIN1010201,0.35388742119365363
FIN1010202,0.4246940439999714
FIN1010203,0.2575468228831816
FIN1010204,0.4248075029532435
FIN1010205,0.3822177170463054
FIN1010206,0.2772533861741501
FIN1010207,0.30277888339882875
FIN1010208,0.43497334849460245
FIN1010209,0.40732040984126755
FIN1010210,0.31372494829054237
FIN1010211,0.27391702985530325
FIN1010212,0.27039178673197234
FIN1010213,0.4471028220076851
FIN1010214,0.3159175030339135
FIN1010215,0.2862941130764488
FIN1010216,0.28499376394382797
FIN1010217,0.36994256464722686
FIN1010218,0.2707371068521445
FIN1010219,0.3069774207502037
FIN1010220,0.33604497059078275
FIN1010221,0.46565939222458685
FIN1010222,0.3980435094416245
FIN1010223,0.3472789782991498
FIN1010224,0.3102194921170057
FIN1010225,0.29969092259688446
FIN1010226,0.06539616156596428
FIN1010227,0.06115770076921856
FIN1010228,0.11771878811529955
FIN1010229,0.06826670279403184
FIN1010230,0.06756505219945079
FIN1010231,0.07998957406632848
FIN1010232,0.42705598655674576
FIN1010233,0.37048629266450744
FIN1010234,0.28725607343838616
FIN1010235,0.30742818997874827
FIN1010236,0.3020802526082303
FIN1010237,0.2749723554748116
FIN1010238,0.3396437711497382
FIN1010239,0.42318042443149123
FIN1010240,0.4846675257935929
FIN1010241,0.2963607586111383
FIN1010242,0.2073724120530703
FIN1010243,0.32953220832752705
FIN1010244,0.48022472678356387
FIN1010245,0.34870474262992185
FIN1010246,0.29341000220718966
FIN1010247,0.27744158325528956
FIN1010248,0.31108237179289117
FIN1010249,0.30357973788047277
FIN1010250,0.4018010614824615
FIN1010251,0.3547756780911093
FIN1010252,0.4126294469335393
FIN1010253,0.07971981250670548
FIN1010254,0.4870571791164776
FIN1010255,0.34182506331618495
FIN1010256,0.45075637276013836
FIN1010257,0.44791571809477243
FIN1010258,0.3088096201604817
FIN1010259,0.2919257207878767
FIN1010260,0.359909899673986
FIN1010261,0.39200148344843905
FIN1010262,0.3272632278232797
FIN1010263,0.3964622362529091
FIN1010264,0.3375539784056923
FIN1010265,0.34935267629570005
FIN1010266,0.37949500440687434
FIN1010267,0.27552861324838895
FIN1010268,0.47843708028629434
FIN1010269,0.06748933270774807
FIN1010270,0.3368838565030802
FIN1010271,0.06709113289114679
FIN1010272,0.08216474753077686
FIN1010273,0.34557864619374257
FIN1010274,0.06732102880603348
FIN1010275,0.3625487259018038
FIN1010276,0.05691561309704363
FIN1010277,0.5217537854394668
FIN1010278,0.3485817598389928
FIN1010279,0.37332078781964
FIN1010280,0.3338032437860497
FIN1010281,0.5243401068749922
FIN1010282,0.3113608007450329
FIN1010283,0.2940110528559126
FIN1010284,0.3290542854881466
FIN1010285,0.4470126780998694
FIN1010286,0.5653055942057176
FIN1010287,0.41274329265541293
FIN1010288,0.35396337720063237
FIN1010289,0.2672636556986128
FIN1010290,0.4202342660702257
FIN1010291,0.4079022781191407
FIN1010292,0.25559526816546174
FIN1010293,0.3762969862569514
FIN1010294,0.5349746799712181
FIN1010295,0.23106035711492864
FIN1010296,0.32041188289807976
FIN1010297,0.35409613722997274
FIN1010298,0.38192224812981895
FIN1010299,0.472560813019679
FIN1010300,0.2527485142999863
FIN1010301,0.4171122105458558
FIN1010302,0.5030088827014699
FIN1010303,0.41648378799500646
FIN1010304,0.4586490801220893
FIN1010305,0.327678166043731
FIN1010306,0.3410149883563563
FIN1010307,0.4143946524671599
FIN1010308,0.45024561935701585
FIN1010309,0.42056146553051055
FIN1010310,0.312681838042489
FIN1010311,0.312681838042489
FIN1010312,0.3761170141693451
FIN1010313,0.2955261901326198
FIN1010314,0.28266247429853436
FIN1010315,0.4404678752806653
FIN1010316,0.3580276536115796
FIN1010317,0.30217646900045947
FIN1010318,0.6219088613744037
FIN1010319,0.28483444798891877
FIN1010320,0.3361298213580421
FIN1010321,0.5211144438860114
FIN1010322,0.33064123291448094
FIN1010323,0.4439810981023066
FIN1010324,0.31440555840554296
FIN1010325,0.2791167549266233
FIN1010326,0.31378820102417104
FIN1010327,0.4057883154003025
FIN1010328,0.27238125163402294
FIN1010329,0.2873444830405784
FIN1010330,0.45401326712290124
FIN1010331,0.48237369903243454
FIN1010332,0.40791406737144653
FIN1010333,0.5508140947532993
FIN1010334,0.4006976113724667
FIN1010335,0.3864365297072881
FIN1010336,0.3173904658100935
FIN1010337,0.36407378314981287
FIN1010338,0.479019501657486
FIN1010339,0.4171122105458558
FIN1010340,0.3926659881183746
FIN1010341,0.4121923853980586
FIN1010342,0.4123631075330664
FIN1010343,0.32210403853146047
FIN1010344,0.3384943675073398
FIN1010345,0.47291475671753275
FIN1010346,0.37495189720854194
FIN1010347,0.4260818419094856
FIN1010348,0.4705993096984197
FIN1010349,0.26404002254087466
FIN1010350,0.25745898789481464
FIN1010351,0.4139646414207696
FIN1010352,0.2801345797087386
FIN1010353,0.3283659139354166
FIN1010354,0.4649645629968094
FIN1010355,0.5398168955707106
FIN1010356,0.3167786711875734
FIN1010357,0.3162634679323727
FIN1010358,0.2130174318930966
FIN1010359,0.279675399212055
FIN1010360,0.3162634679323727
FIN1010361,0.5582991243544695
FIN1010362,0.3050879138014828
FIN1010363,0.3950672276082253
FIN1010364,0.4597912235678428
FIN1010365,0.2863622343829839
FIN1010366,0.28881551166752956
FIN1010367,0.3839177295699485
FIN1010368,0.4173944956960742
FIN1010369,0.3292123198825047
FIN1010370,0.27479343690483904
FIN1010371,0.25448070605038936
FIN1010372,0.36517691838979865
FIN1010373,0.363970148057653
FIN1010374,0.2483410847787833
FIN1010375,0.364159060350384
FIN1010376,0.4292848844701355
FIN1010377,0.3493454494640941
FIN1010378,0.3006176465267574
FIN1010379,0.38686235021148035
FIN1010380,0.33503134837243276
FIN1010381,0.10480794238764087
FIN1010382,0.05307039581837793
FIN1010383,0.09063764135006745
FIN1010384,0.32410517635216657
FIN1010385,0.3563498038107635
FIN1010386,0.36982304106030384
FIN1010387,0.33301167298164525
FIN1010388,0.29249841188296977
FIN1010389,0.24180250979046666
FIN1010390,0.0711455962775098
FIN1010391,0.05781582908114577
FIN1010392,0.06499490530911779
FIN1010393,0.28671550241166216
FIN1010394,0.4581336846845454
FIN1010395,0.3346360977313245
FIN1010396,0.34387078783353475
FIN1010397,0.5481422932993788
FIN1010398,0.3885402485760703
FIN1010399,0.24271311996410844
FIN1010400,0.3776063422444148
FIN1010401,0.31136909070330177
FIN1010402,0.3136080619612344
FIN1010403,0.28452857329037307
